UTC Time, Parameter, Value
2024-03-05 05:43:05, SNR, 367.40882836294867
2024-03-05 05:43:15, SNR, 679.8257447219626
2024-03-05 05:43:25, SNR, 532.4965724489954
2024-03-05 05:43:35, SNR, 500.4064537558767
2024-03-05 05:43:45, SNR, 692.041726979922
2024-03-05 05:44:25, SNR, 710.6277996566948
2024-03-05 05:44:45, SNR, 414.34806686819275
2024-03-05 05:50:35, SNR, 550.7774990838822
2024-03-05 05:50:45, SNR, 602.4892594823159
2024-03-05 05:51:05, SNR, 713.9570156574034
2024-03-05 05:51:15, SNR, 672.0465089263374
2024-03-05 05:51:25, SNR, 654.0000589174678
2024-03-05 05:51:45, SNR, 460.9803159074968
2024-03-05 05:57:15, SNR, 449.5046850214983
2024-03-05 05:57:25, SNR, 436.10287317381795
2024-03-05 05:57:35, SNR, 401.5730177502075
2024-03-05 05:57:45, SNR, 473.750381934152
2024-03-05 05:57:55, SNR, 584.8330889014466
2024-03-05 05:58:05, SNR, 579.552638507647
2024-03-05 05:58:15, SNR, 596.2299859313764
2024-03-05 05:58:25, SNR, 572.5773419258763
2024-03-05 05:58:35, SNR, 558.0592146174532
2024-03-05 05:58:45, SNR, 492.6752268866253
2024-03-05 06:04:15, SNR, 451.3375462877325
2024-03-05 06:04:35, SNR, 371.1448239208832
2024-03-05 06:04:45, SNR, 405.37217898048834
2024-03-05 06:04:55, SNR, 470.11997273369343
2024-03-05 06:05:05, SNR, 435.71077443172544
2024-03-05 06:05:15, SNR, 481.03679451822114
2024-03-05 06:05:35, SNR, 477.6880563250336
2024-03-05 06:05:45, SNR, 514.0540340603164
2024-03-05 06:11:45, SNR, 391.0861477688875
2024-03-05 06:12:05, SNR, 472.21596686229384
2024-03-05 06:12:25, SNR, 618.8569159278346
2024-03-05 06:12:35, SNR, 479.46030134945994
2024-03-05 06:12:45, SNR, 504.9605609084157
2024-03-05 06:18:15, SNR, 192.0289658834028
2024-03-05 06:18:55, SNR, 231.3232258898751
