UTC Time, Parameter, Value
2024-03-05 05:44:05, SNR, 548.153450512783
2024-03-05 05:44:35, SNR, 528.1549527374248
2024-03-05 05:50:35, SNR, 491.31059173041274
2024-03-05 05:57:25, SNR, 636.0058958872676
2024-03-05 05:57:35, SNR, 761.5535407203859
2024-03-05 05:57:45, SNR, 768.2489415867607
2024-03-05 05:58:05, SNR, 786.1054783431607
2024-03-05 05:58:15, SNR, 908.4490343358418
2024-03-05 05:58:25, SNR, 842.5535909026665
2024-03-05 05:58:35, SNR, 720.839153733072
2024-03-05 05:58:45, SNR, 822.6588276351498
2024-03-05 06:04:15, SNR, 854.8838995759952
2024-03-05 06:04:25, SNR, 862.9619041349792
2024-03-05 06:04:45, SNR, 958.3593327202178
2024-03-05 06:05:05, SNR, 818.5449379727148
2024-03-05 06:05:15, SNR, 744.4408865925125
2024-03-05 06:05:25, SNR, 746.2484651052059
2024-03-05 06:05:35, SNR, 821.8556809980652
2024-03-05 06:05:45, SNR, 768.1982361088043
2024-03-05 06:11:15, SNR, 703.3691842296794
2024-03-05 06:11:45, SNR, 960.1313394397653
2024-03-05 06:11:55, SNR, 979.7511657255627
2024-03-05 06:12:25, SNR, 717.1959096036342
2024-03-05 06:12:35, SNR, 760.4036230887878
2024-03-05 06:12:45, SNR, 572.307959895282
2024-03-05 06:18:15, SNR, 928.2259026927275
2024-03-05 06:18:25, SNR, 1159.39016318329
2024-03-05 06:18:35, SNR, 1074.0720887356938
2024-03-05 06:18:45, SNR, 1201.4205966778745
2024-03-05 06:18:55, SNR, 862.2596401301008
2024-03-05 06:19:05, SNR, 842.2496035652721
2024-03-05 06:19:25, SNR, 1002.468913774928
2024-03-05 06:19:35, SNR, 963.7612783574976
2024-03-05 06:19:45, SNR, 886.9581333457506
2024-03-05 06:25:15, SNR, 901.4891302075913
2024-03-05 06:25:25, SNR, 1011.4230563543668
2024-03-05 06:25:35, SNR, 920.3140910491438
2024-03-05 06:25:45, SNR, 932.8908749713003
2024-03-05 06:25:55, SNR, 957.9505927307489
2024-03-05 06:26:35, SNR, 994.2495892669634
2024-03-05 06:26:45, SNR, 894.702181312233
2024-03-05 06:32:35, SNR, 1187.2334877622116
2024-03-05 06:32:45, SNR, 1064.9735563979816
2024-03-05 06:32:55, SNR, 981.8019542527165
2024-03-05 06:33:05, SNR, 1160.8716683522503
2024-03-05 06:33:15, SNR, 1156.5239947262799
2024-03-05 06:33:25, SNR, 1074.626987685107
2024-03-05 06:33:35, SNR, 1215.3182606581029
2024-03-05 06:33:45, SNR, 1010.8253584692018
2024-03-05 06:39:35, SNR, 952.8886558050598
2024-03-05 06:39:55, SNR, 955.6814187824766
2024-03-05 06:40:05, SNR, 1015.4235218658476
2024-03-05 06:40:15, SNR, 967.1645321053222
2024-03-05 06:40:35, SNR, 950.7876116910805
2024-03-05 06:40:45, SNR, 993.846818372114
2024-03-05 06:48:15, SNR, 770.942075853182
2024-03-05 06:48:25, SNR, 875.2711757784344
2024-03-05 06:48:35, SNR, 1052.6456362515107
2024-03-05 06:48:45, SNR, 851.8814591942828
2024-03-05 06:49:05, SNR, 762.6275708635238
2024-03-05 06:49:15, SNR, 814.4363608818034
2024-03-05 06:49:25, SNR, 729.6132852731891
2024-03-05 06:49:35, SNR, 835.5485175562543
2024-03-05 06:49:45, SNR, 582.1496701262517
2024-03-05 06:55:15, SNR, 1014.605625820095
2024-03-05 06:55:35, SNR, 1022.1658743175667
2024-03-05 06:55:45, SNR, 1116.028466553885
2024-03-05 06:55:55, SNR, 1021.0070137902392
2024-03-05 06:56:05, SNR, 1165.4277813295648
2024-03-05 06:56:25, SNR, 1058.9195621176184
2024-03-05 06:56:35, SNR, 981.4026489181535
2024-03-05 06:56:45, SNR, 1210.5807434642136
2024-03-05 07:02:15, SNR, 1188.8506954714558
2024-03-05 07:02:25, SNR, 1115.5789734808245
2024-03-05 07:02:35, SNR, 952.0540608376756
2024-03-05 07:02:45, SNR, 1035.441767859819
2024-03-05 07:02:55, SNR, 1110.7371457844579
2024-03-05 07:03:05, SNR, 1054.675077985104
2024-03-05 07:03:25, SNR, 788.7197433890027
2024-03-05 07:03:35, SNR, 1001.7135384878461
2024-03-05 07:03:45, SNR, 941.0599584891513
2024-03-05 07:09:15, SNR, 1169.7707554344734
2024-03-05 07:09:25, SNR, 1256.01272072593
2024-03-05 07:09:55, SNR, 1139.7578325168647
2024-03-05 07:10:25, SNR, 1072.431479704729
2024-03-05 07:10:45, SNR, 1149.804558361537
2024-03-05 07:16:25, SNR, 1257.4872965647628
2024-03-05 07:16:35, SNR, 1092.1915036447347
2024-03-05 07:16:45, SNR, 1230.3566976376856
2024-03-05 07:17:05, SNR, 1194.647117145276
2024-03-05 07:17:15, SNR, 1042.6840929803836
2024-03-05 07:17:25, SNR, 1175.6406931292563
2024-03-05 07:17:35, SNR, 1191.5828619544704
2024-03-05 07:17:45, SNR, 1080.944257742752
2024-03-05 05:44:05, Doppler_noise, -0.0012797201671901348
